PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
203081,Damian,Lillard,Portland Trail Blazers,All-NBA,1,2017-18,,,West,Award,Kia Motors,KIANT,
203081,Damian,Lillard,Portland Trail Blazers,All-NBA,2,2018-19,,,West,Award,Kia Motors,KIANT,
203081,Damian,Lillard,Portland Trail Blazers,All-NBA,2,2019-20,,,West,Award,Kia Motors,KIANT,
203081,Damian,Lillard,Portland Trail Blazers,All-NBA,2,2020-21,,,West,Award,Kia Motors,KIANT,
203081,Damian,Lillard,Portland Trail Blazers,All-NBA,3,2022-23,,,West,Award,Kia Motors,KIANT,
203081,Damian,Lillard,Portland Trail Blazers,All-Rookie Team,1,2012-13,,,1610612757,Award,Kia Motors,KIART,
203081,Damian,Lillard,,NBA All-Star,,2013-14,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2014-15,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2017-18,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2018-19,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2019-20,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2020-21,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2022-23,,,,Award,All-Star,,
203081,Damian,Lillard,,NBA All-Star,,2023-24,,,,Award,All-Star,,
203081,Damian,Lillard,Milwaukee Bucks,NBA All-Star Most Valuable Player,,2023-24,,,,Award,Kia Motors,KAMVP,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Month,,2016-17,3/1/2017,,West,Award,Kia Motors,KIPMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2014-15,,2014-11-10T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2014-15,,2015-02-23T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2016-17,,2017-03-20T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2017-18,,2018-01-15T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2017-18,,2018-03-05T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2017-18,,2018-03-26T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2018-19,,2019-03-25T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2019-20,,2020-01-20T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2019-20,,2020-01-27T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week, ,2020-21,,2021-01-11T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2020-21,,2021-02-15T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2020-21,,2021-05-10T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2021-22,,2021-11-15T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2022-23,,2022-10-17T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2022-23,,2023-01-23T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Player of the Week,,2022-23,,2023-01-30T00:00:00,West,Award,Kia Motors,KIPWK,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Month,,2012-13,01/01/2013,,West,Award,Kia Motors,KIRMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Month,,2012-13,02/01/2013,,West,Award,Kia Motors,KIRMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Month,,2012-13,03/01/2013,,West,Award,Kia Motors,KIRMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Month,,2012-13,04/01/2013,,West,Award,Kia Motors,KIRMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Month,,2012-13,12/01/2012,,West,Award,Kia Motors,KIRMO,
203081,Damian,Lillard,Portland Trail Blazers,NBA Rookie of the Year,,2012-13,,,,Award,Kia Motors,KIROY,
203081,Damian,Lillard,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
203130,,,,,,,,,,,,,
203121,,,,,,,,,,,,,
203199,,,,,,,,,,,,,
203197,,,,,,,,,,,,,
203079,Dion,Waiters,Cleveland Cavaliers,All-Rookie Team,1,2012-13,,,1610612739,Award,Kia Motors,KIART,
203079,Dion,Waiters,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
203079,Dion,Waiters,Miami Heat,NBA Player of the Week,,2016-17,,2017-01-30T00:00:00,East,Award,Kia Motors,KIPWK,
203079,Dion,Waiters,Cleveland Cavaliers,NBA Rookie of the Month,,2012-13,02/01/2013,,East,Award,Kia Motors,KIRMO,
202700,,,,,,,,,,,,,
203117,,,,,,,,,,,,,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2014-15,,,1610612744,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2015-16,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2016-17,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2017-18,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2018-19,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2020-21,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2021-22,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2022-23,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-NBA,2,2015-16,,,West,Award,Kia Motors,KIANT,
203110,Draymond,Green,Golden State Warriors,All-NBA,3,2016-17,,,West,Award,Kia Motors,KIANT,
203110,Draymond,Green,,NBA All-Star,,2015-16,,,,Award,All-Star,,
203110,Draymond,Green,,NBA All-Star,,2016-17,,,,Award,All-Star,,
203110,Draymond,Green,,NBA All-Star,,2017-18,,,,Award,All-Star,,
203110,Draymond,Green,,NBA All-Star,,2021-22,,,,Award,All-Star,,
203110,Draymond,Green,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
203110,Draymond,Green,Golden State Warriors,NBA Champion,,2016-17,,,,Award,Champion,,
203110,Draymond,Green,Golden State Warriors,NBA Champion,,2017-18,,,,Award,Champion,,
203110,Draymond,Green,Golden State Warriors,NBA Champion,,2021-22,,,,Award,Champion,,
203110,Draymond,Green,Golden State Warriors,NBA Defensive Player of the Year,(null),2016-17,,,West,Award,Kia Motors,KDPYR,(null)
203110,Draymond,Green,Golden State Warriors,NBA Player of the Week,,2015-16,,2016-01-04T00:00:00,West,Award,Kia Motors,KIPWK,
203110,Draymond,Green,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
203110,Draymond,Green,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
203095,Evan,Fournier,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
203097,,,,,,,,,,,,,
203105,Festus,Ezeli,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
203084,Harrison,Barnes,Golden State Warriors,All-Rookie Team,1,2012-13,,,1610612744,Award,Kia Motors,KIART,
203084,Harrison,Barnes,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
203084,Harrison,Barnes,San Antonio Spurs,NBA Player of the Week,,2024-25,,2024-11-18T00:00:00,West,Award,Kia Motors,KIPWK,
203084,Harrison,Barnes,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
203156,,,,,,,,,,,,,
203109,,,,,,,,,,,,,
203099,,,,,,,,,,,,,
203096,Jared,Sullinger,Boston Celtics,NBA Player of the Week,,2013-14,,2014-02-10T00:00:00,East,Award,Kia Motors,KIPWK,
202363,,,,,,,,,,,,,
203106,,,,,,,,,,,,,
203087,,,,,,,,,,,,,
200777,Joel,Freeland,Great Britain,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
203089,,,,,,,,,,,,,
203098,,,,,,,,,,,,,
202685,Jonas,Valanciunas,Toronto Raptors,All-Rookie Team,2,2012-13,,,1610612761,Award,Kia Motors,KIART,
202685,Jonas,Valanciunas,Toronto Raptors,NBA Rookie of the Month,,2012-13,03/01/2013,,East,Award,Kia Motors,KIRMO,
202685,Jonas,Valanciunas,Lithuania,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
203006,,,,,,,,,,,,,
203200,Justin,Holiday,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
203088,,,,,,,,,,,,,
203145,,,,,,,,,,,,,
203158,,,,,,,,,,,,,
203122,,,,,,,,,,,,,
203114,Khris,Middleton,,NBA All-Star,,2018-19,,,,Award,All-Star,,
203114,Khris,Middleton,,NBA All-Star,,2019-20,,,,Award,All-Star,,
203114,Khris,Middleton,,NBA All-Star,,2021-22,,,,Award,All-Star,,
203114,Khris,Middleton,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
203114,Khris,Middleton,Milwaukee Bucks,NBA Player of the Week,,2017-18,,2018-01-22T00:00:00,East,Award,Kia Motors,KIPWK,
203114,Khris,Middleton,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
203119,,,,,,,,,,,,,
203126,,,,,,,,,,,,,
203124,,,,,,,,,,,,,
202713,Kyle,Singler,Detroit Pistons,All-Rookie Team,2,2012-13,,,1610612765,Award,Kia Motors,KIART,
202545,,,,,,,,,,,,,
203146,,,,,,,,,,,,,
203104,,,,,,,,,,,,,
203090,,,,,,,,,,,,,
203086,,,,,,,,,,,,,
203077,Michael,Kidd-Gilchrist,Charlotte Bobcats,All-Rookie Team,2,2012-13,,,1610612766,Award,Kia Motors,KIART,
203118,,,,,,,,,,,,,
203101,,,,,,,,,,,,,
203141,,,,,,,,,,,,,
201986,Nando,de Colo,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201986,Nando,De Colo,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
203111,,,,,,,,,,,,,
203143,Pablo,Prigioni,Argentina,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
203143,Pablo,Prigioni,Argentina,Olympic Bronze Medal,,2008,,,,Award,Olympic,Bronze,
201976,Patrick,Bevereley,Houston Rockets,All-Defensive Team,1,2016-17,,,West,Award,Kia Motors,KIADT,
201976,Patrick,Beverley,Houston Rockets,All-Defensive Team,2,2013-14,,,1610612745,Award,Kia Motors,KIADT,
201976,Patrick,Beverley,LA Clippers,All-Defensive Team,2,2019-20,,,West,Award,Kia Motors,KIADT,
203103,,,,,,,,,,,,,
203112,,,,,,,,,,,,,
203113,,,,,,,,,,,,,
203135,,,,,,,,,,,,,
203159,,,,,,,,,,,,,
203093,,,,,,,,,,,,,
203082,,,,,,,,,,,,,
203080,,,,,,,,,,,,,
203317,,,,,,,,,,,,,
203100,,,,,,,,,,,,,
203129,,,,,,,,,,,,,
203092,Tyler,Zeller,Cleveland Cavaliers,All-Rookie Team,2,2012-13,,,1610612739,Award,Kia Motors,KIART,
203116,,,,,,,,,,,,,
203139,,,,,,,,,,,,,
201964, Víctor,Claver,,Olympic Bronze Medal,,2016,,,,Award,Olympic,Bronze,
201964,Victor,Claver,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
203115,,,,,,,,,,,,,
203519,,,,,,,,,,,,,
203458,,,,,,,,,,,,,
203459,,,,,,,,,,,,,
203460,Andre,Roberson,Oklahoma City Thunder,All-Defensive Team,2,2016-17,,,West,Award,Kia Motors,KIADT,
203461,,,,,,,,,,,,,
203462,,,,,,,,,,,,,
202620,,,,,,,,,,,,,
203463,Ben,McLemore,Sacramento Kings,NBA Rookie of the Month,,2013-14,11/1/2013,,West,Award,Kia Motors,KIRMO,
203561,,,,,,,,,,,,,
203468,CJ,McCollum,Portland Trail Blazers,NBA Most Improved Player,,2015-16,,,West,Award,Kia Motors,KIMIP,
203468,CJ,McCollum,Portland Trail Blazers,NBA Player of the Week,,2018-19,,2018-11-05T00:00:00,West,Award,Kia Motors,KIPWK,
203467,,,,,,,,,,,,,
203810,,,,,,,,,,,,,
203569,,,,,,,,,,,,,
203147,,,,,,,,,,,,,
203469,Cody,Zeller,Charlotte Bobcats,All-Rookie Team,2,2013-14,,,1610612766,Award,Kia Motors,KIART,
203474,,,,,,,,,,,,,
203471,Dennis,Schroder,Oklahoma City Thunder,NBA Player of the Week,,2019-20,,2019-12-16T00:00:00,West,Award,Kia Motors,KIPWK,
203473,,,,,,,,,,,,,
202091,,,,,,,,,,,,,
202779,,,,,,,,,,,,,
203548,,,,,,,,,,,,,
203513,,,,,,,,,,,,,
203539,,,,,,,,,,,,,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,2,2016-17,,,East,Award,Kia Motors,KIADT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2018-19,,,East,Award,Kia Motors,KIADT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2019-20,,,East,Award,Kia Motors,KIADT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2020-21,,,East,Award,Kia Motors,KIADT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Defensive Team,1,2021-22,,,East,Award,Kia Motors,KIADT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,2,2016-17,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2018-19,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2019-20,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2020-21,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2021-22,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2022-23,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2023-24,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-Rookie Team,2,2013-14,,,1610612749,Award,Kia Motors,KIART,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2016-17,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2017-18,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2018-19,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2019-20,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2020-21,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2021-22,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2022-23,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,,NBA All-Star,,2023-24,,,,Award,All-Star,,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Defensive Player of the Year,,2019-20,,,East,Award,Kia Motors,KDPYR,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Finals Most Valuable Player,,2020-21,,,,Award,Kia Motors,KFMVP,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA In-Season Tournament All-Tournament,1,2023-24,,,East,Award,Kia Motors,KIANT,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Improved Player,(null),2016-17,,,East,Award,Kia Motors,KIMIP,(null)
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Valuable Player,,2018-19,,,East,Award,Kia Motors,KIMVP,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Most Valuable Player,,2019-20,,,East,Award,Kia Motors,KIMVP,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2016-17,3/1/2017,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,02/01/2019,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,03/01/2019,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,10/01/2018,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2018-19,12/01/2018,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,1/1/2020,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,10/1/2019,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Month,,2019-20,12/1/2019,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Denver Nuggets,NBA Player of the Month,,2024-25,1/1/2025,,East,Award,Kia Motors,KIPMO,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2014-15,,2015-02-02T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2016-17,,2016-12-05T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2017-18,,2017-10-16T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-10-22T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-11-19T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-12-17T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2018-12-24T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2019-01-21T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2018-19,,2019-01-28T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week, ,2019-20,,2019-10-28T00:00:00,East,Award,Kia Motors,KIPWK, 
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2019-11-25T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2019-12-30T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2019-20,,2020-02-24T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2023-24,,2023-12-11T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2023-24,,2024-01-22T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2024-25,,2024-11-18T00:00:00,East,Award,Kia Motors,KIPWK,
203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2024-25,,2025-01-13T00:00:00,East,Award,Kia Motors,KIPWK,
203540,,,,,,,,,,,,,
203318,,,,,,,,,,,,,
203476,Gorgui,Dieng,Minnesota Timberwolves,All-Rookie Team,2,2013-14,,,1610612750,Award,Kia Motors,KIART,
203476,Gorgui,Dieng,Minnesota Timberwolves,NBA Rookie of the Month,,2013-14,3/1/2014,,West,Award,Kia Motors,KIRMO,
203138,,,,,,,,,,,,,
203546,Ian,Clark,Golden State Warriors,NBA Champion,,2016-17,,,,Award,Champion,,
203477,,,,,,,,,,,,,
203479,,,,,,,,,,,,,
203263,,,,,,,,,,,,,
203480,,,,,,,,,,,,,
203481,,,,,,,,,,,,,
203268,,,,,,,,,,,,,
203120,,,,,,,,,,,,,
203482,Kelly,Olynyk,Boston Celtics,All-Rookie Team,2,2013-14,,,1610612738,Award,Kia Motors,KIART,
203484,Kentavious,Caldwell-Pope,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
203484,Kentavious,Caldwell-Pope,Denver Nuggets,NBA Champion,,2022-23,,,,Award,Champion,,
203485,,,,,,,,,,,,,
203486,Mason,Plumlee,Brooklyn Nets,All-Rookie Team,1,2013-14,,,1610612751,Award,Kia Motors,KIART,
203521,Matthew,Dellavedova,Cleveland Cavaliers,NBA Champion,,2015-16,,,,Award,Champion,,
203487,Michael,Carter-Williams,Philadelphia 76ers,All-Rookie Team,1,2013-14,,,1610612755,Award,Kia Motors,KIART,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Player of the Week,,2013-14,,2013-11-04T00:00:00,East,Award,Kia Motors,KIPWK,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Rookie of the Month,,2013-14,1/1/2014,,East,Award,Kia Motors,KIRMO,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Rookie of the Month,,2013-14,11/1/2013,,East,Award,Kia Motors,KIRMO,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Rookie of the Month,,2013-14,3/1/2014,,East,Award,Kia Motors,KIRMO,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Rookie of the Month,,2013-14,4/1/2014,,East,Award,Kia Motors,KIRMO,
203487,Michael,Carter-Williams,Philadelphia 76ers,NBA Rookie of the Year,,2013-14,,,,Award,Kia Motors,KIROY,
203488,,,,,,,,,,,,,
203545,Miroslav,Raduljica,Serbia,Olympic Silver Medal,,2016,,,,Award,Olympic,Silver,
203489,,,,,,,,,,,,,
203517,Nemanja,Nedovic,Serbia,Olympic Silver Medal,,2016,,,,Award,Olympic,Silver,
201979,Nick,Calathes,Memphis Grizzlies,NBA Rookie of the Month,,2013-14,2/1/2014,,West,Award,Kia Motors,KIRMO,
203136,,,,,,,,,,,,,
203490,Otto,Porter Jr.,Golden State Warriors,NBA Champion,,2021-22,,,,Award,Champion,,
203544,,,,,,,,,,,,,
203491,,,,,,,,,,,,,
203515,,,,,,,,,,,,,
203492,,,,,,,,,,,,,
203493,,,,,,,,,,,,,
203495,,,,,,,,,,,,,
203133,,,,,,,,,,,,,
203496,Robert,Covington,Philadelphia 76ers,All-Defensive Team,1,2017-18,,,East,Award,Kia Motors,KIADT,
203091,,,,,,,,,,,,,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2016-17,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2017-18,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2018-19,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2019-20,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2020-21,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-Defensive Team,1,2021-22,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Minnesota Timberwolves,All-Defensive Team,1,2023-24,,,West,Award,Kia Motors,KIADT,
203497,Rudy,Gobert,Utah Jazz,All-NBA,2,2016-17,,,West,Award,Kia Motors,KIANT,
203497,Rudy,Gobert,Utah Jazz,All-NBA,3,2018-19,,,West,Award,Kia Motors,KIANT,
203497,Rudy,Gobert,Utah Jazz,All-NBA,3,2019-20,,,West,Award,Kia Motors,KIANT,
203497,Rudy,Gobert,Utah Jazz,All-NBA,3,2020-21,,,West,Award,Kia Motors,KIANT,
203497,Rudy,Gobert,,NBA All-Star,,2019-20,,,,Award,All-Star,,
203497,Rudy,Gobert,,NBA All-Star,,2020-21,,,,Award,All-Star,,
203497,Rudy,Gobert,,NBA All-Star,,2021-22,,,,Award,All-Star,,
203497,Rudy,Gobert,Utah Jazz,NBA Defensive Player of the Year,,2017-18,,,,Award,Kia Motors,KDPYR,
203497,Rudy,Gobert,Utah Jazz,NBA Defensive Player of the Year,,2018-19,,,West,Award,Kia Motors,KDPYR,
203497,Rudy,Gobert,Utah Jazz,NBA Defensive Player of the Year,,2020-21,,,West,Award,Kia Motors,KDPYR,
203497,Rudy,Gobert,Minnesota Timberwolves,NBA Defensive Player of the Year,,2023-24,,,West,Award,Kia Motors,KDPYR,
203497,Rudy,Gobert,Utah Jazz,NBA Player of the Week,,2018-19,,2019-03-11T00:00:00,West,Award,Kia Motors,KIPWK,
203497,Rudy,Gobert,Utah Jazz,NBA Player of the Week,,2021-22,,2021-10-25T00:00:00,West,Award,Kia Motors,KIPWK,
203497,Rudy,Gobert,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
203527,,,,,,,,,,,,,
203816,,,,,,,,,,,,,
203508,,,,,,,,,,,,,
203552,,,,,,,,,,,,,
203498,,,,,,,,,,,,,
202197,,,,,,,,,,,,,
203499,,,,,,,,,,,,,
203524,,,,,,,,,,,,,
203500,Steven,Adams,Oklahoma City Thunder,All-Rookie Team,2,2013-14,,,1610612760,Award,Kia Motors,KIART,
203501,Tim,Hardaway Jr.,New York Knicks,All-Rookie Team,1,2013-14,,,1610612752,Award,Kia Motors,KIART,
203183,,,,,,,,,,,,,
203502,,,,,,,,,,,,,
203503,,,,,,,,,,,,,
203315,,,,,,,,,,,,,
203504,Trey,Burke,Utah Jazz,All-Rookie Team,1,2013-14,,,1610612762,Award,Kia Motors,KIART,
203504,Trey,Burke,Utah Jazz,NBA Rookie of the Month,,2013-14,1/1/2014,,West,Award,Kia Motors,KIRMO,
203504,Trey,Burke,Utah Jazz,NBA Rookie of the Month,,2013-14,12/1/2013,,West,Award,Kia Motors,KIRMO,
203504,Trey,Burke,Utah Jazz,NBA Rookie of the Month,,2013-14,4/1/2014,,West,Award,Kia Motors,KIRMO,
203584,,,,,,,,,,,,,
203505,,,,,,,,,,,,,
203506,Victor,Oladipo,Indiana Pacers,All-Defensive Team,1,2017-18,,,East,Award,Kia Motors,KIADT,
203506,Victor,Oladipo,Indiana Pacers,All-NBA,3,2017-18,,,East,Award,Kia Motors,KIANT,
